,id,original_title,popularity,vote_average,vote_count
4038,256924,Danny Collins,14.417,6.759,478
4039,28089,The Messenger,16.749,6.759,384
4040,21474,Bring It On: Fight to the Finish,1.044,6.759,503
4041,11163,Fellini – satyricon,13.271,6.8,301
4042,712,Four Weddings and a Funeral,31.718,6.76,2470
4043,278427,Family Guy Presents: It's a Trap!,13.45,6.758,398
4044,231176,Sole a catinelle,7.923,6.758,1597
4045,9318,Astérix chez les Bretons,12.525,6.76,616
4046,8292,Four Brothers,30.564,6.758,1922
4047,538225,Deadwood: The Movie,18.767,6.757,336
4048,530723,Bad Education,17.756,6.757,617
4049,38285,Il ragazzo di campagna,8.354,6.757,372
4050,14635,The Rookie,21.817,6.8,402
4051,245698,Pawn Sacrifice,20.808,6.756,861
4052,11974,The 'Burbs,26.366,6.756,1106
4053,10855,赤裸特工,4.173,6.741,323
4054,11319,The Rescuers,27.205,6.755,2311
4055,11313,Hearts in Atlantis,15.383,6.755,489
4056,11129,Human Traffic,11.726,6.755,308
4057,9374,Death Becomes Her,27.515,6.755,2388
4058,9326,Romancing the Stone,25.687,6.8,1658
4059,397243,The Autopsy of Jane Doe,43.799,6.754,3879
4060,338762,Bloodshot,38.738,6.754,4723
4061,48175,Il 7 e l'8,8.698,6.754,634
4062,12651,Memphis Belle,16.555,6.754,338
4063,11253,Hellboy II: The Golden Army,47.866,6.8,4821
4064,10897,The Little Rascals,39.08,6.754,1109
4065,760104,X,126.246,6.753,2386
4066,1439,Anna and the King,14.472,6.753,706
4067,1125,Dreamgirls,19.449,6.756,932
4068,592984,Hillbilly Elegy,18.612,6.752,813
4069,448776,A Prayer Before Dawn,19.95,6.752,521
4070,174733,Метро,15.989,6.752,309
4071,10060,Get Rich or Die Tryin',26.509,6.756,823
4072,5854,Family Plot,20.532,6.752,405
4073,638597,Yes Day,23.747,6.751,1074
4074,352161,El clan,9.086,6.751,383
4075,12573,A Serious Man,19.617,6.751,1923
4076,10837,DuckTales: The Movie - Treasure of the Lost Lamp,23.812,6.751,812
4077,8835,Legally Blonde,32.859,6.751,3653
4078,906221,Magic Mike's Last Dance,37.869,6.75,378
4079,615656,Meg 2: The Trench,419.777,6.748,2571
4080,615656,Meg 2: The Trench,419.777,6.747,2572
4081,65760,The Whistleblower,13.052,6.75,503
4082,13275,Annapolis,19.983,6.75,452
4083,763152,Donde caben dos,20.894,6.749,404
4084,30163,Les Fugitifs,12.891,6.749,340
4085,1721,...più forte ragazzi!,14.168,6.749,350
4086,836009,Against the Ice,28.081,6.748,475
4087,205775,In the Heart of the Sea,42.962,6.748,3864
4088,10586,The Ghost and the Darkness,22.86,6.748,917
4089,198185,Million Dollar Arm,13.868,6.747,574
4090,105077,Battlestar Galactica: The Plan,17.432,6.747,380
4091,18198,Barbie Mariposa,27.365,6.747,481
4092,290864,一個人的武林,21.375,6.746,398
4093,57737,Barbie: A Fairy Secret,27.805,6.746,454
4094,8456,Never Back Down,44.819,6.746,2168
4095,2362,Westworld,24.069,6.747,1171
4096,621870,Secret Society of Second Born Royals,28.804,6.7,501
4097,552688,The Mother,61.751,6.745,1040
4098,377799,La Vache,7.82,6.745,310
4099,227719,Project Almanac,30.588,6.7,2430
4100,37777,Acqua e sapone,6.982,6.745,337
4101,14181,Boiler Room,17.184,6.745,594
4102,634,Bridget Jones's Diary,32.002,6.745,4670
4103,9100,The Craft,29.414,6.745,1712
4104,1696,The Devil's Rejects,26.323,6.744,1298
4105,672741,Till Death,23.55,6.7,711
4106,91745,Romeo & Juliet,17.095,6.743,537
4107,11592,Serial Mom,20.82,6.743,604
4108,10785,The Thing from Another World,15.214,6.7,520
4109,9763,Goal!,14.939,6.743,1029
4110,9272,The Good Son,21.377,6.743,872
4111,212716,What If,37.472,6.746,1855
4112,105864,The Good Dinosaur,54.762,6.743,5191
4113,10226,Haute tension,15.59,6.742,1175
4114,11835,Death Sentence,19.528,6.741,1041
4115,11633,アップルシード,14.585,6.741,320
4116,8871,How the Grinch Stole Christmas,146.141,6.7,6758
4117,459992,Long Shot,22.573,6.74,2478
4118,419709,Last Flag Flying,12.38,6.739,401
4119,38050,The Adjustment Bureau,22.831,6.739,4234
4120,11507,Body Double,22.676,6.739,697
4121,8355,Ice Age: Dawn of the Dinosaurs,75.34,6.739,7756
4122,332794,L'Odyssée,10.907,6.738,389
4123,22307,Sisters,12.032,6.738,338
4124,244506,Camp X-Ray,23.983,6.737,953
4125,43645,Il piccolo diavolo,9.577,6.737,374
4126,37233,The Firm,32.774,6.737,1824
4127,13061,Your Friend the Rat,16.456,6.737,327
4128,10096,13 Going on 30,42.62,6.737,4799
4129,2179,Tenacious D in The Pick of Destiny,22.382,6.737,1444
4130,543343,Guava Island,18.136,6.736,303
4131,443009,"Don't Worry, He Won't Get Far on Foot",15.561,6.736,615
4132,376570,Hush,27.348,6.736,4350
4133,57112,Tu la conosci Claudia?,6.385,6.736,961
4134,11259,Far and Away,23.923,6.736,1104
4135,11223,Coma,24.11,6.7,366
4136,10692,Henry: Portrait of a Serial Killer,13.28,6.736,627
4137,4271,La vie est un long fleuve tranquille,10.475,6.736,386
4138,500682,The Highwaymen,23.603,6.735,1841
4139,6435,Practical Magic,27.482,6.735,1359
4140,301351,We Are Your Friends,20.565,6.734,2188
4141,9953,A Love Song for Bobby Long,10.799,6.734,336
4142,858,Sleepless in Seattle,30.238,6.7,2148
4143,257,Oliver Twist,16.692,6.734,1104
4144,13258,Son of Rambow,14.605,6.733,415
4145,8348,Thunderbolt and Lightfoot,15.621,6.7,469
4146,614560,Mank,21.938,6.729,1473
4147,427348,Carbone,9.463,6.735,393
4148,421447,L'Ascension,9.85,6.7,814
4149,8536,Superman II,28.108,6.732,2087
4150,1701,Con Air,50.231,6.732,3809
4151,913,The Thomas Crown Affair,18.44,6.732,1056
4152,722149,Luther: The Fallen Sun,22.304,6.731,754
4153,491283,Judy,15.221,6.731,1099
4154,467632,Bad Samaritan,20.97,6.731,622
4155,464502,Acrimony,17.666,6.731,366
4156,254375,Hector and the Search for Happiness,12.534,6.731,791
4157,51209,Kill the Irishman,11.21,6.731,567
4158,424783,Bumblebee,42.595,6.73,5703
4159,96724,Anna Karenina,30.23,6.73,2157
4160,96724,Anna Karenina,30.23,6.73,2157
4161,45610,Machine Gun Preacher,31.422,6.73,959
4162,13685,Bottle Rocket,15.569,6.73,963
4163,9599,The Blob,22.746,6.7,789
4164,928344,Weird: The Al Yankovic Story,23.075,6.729,312
4165,881164,Boston Strangler,33.134,6.729,508
4166,778106,Along for the Ride,15.365,6.729,304
4167,399170,Logan Lucky,27.37,6.729,3253
4168,28942,The Brood,16.825,6.729,631
4169,2925,The First Wives Club,17.439,6.7,702
4170,817648,Home Team,32.909,6.732,674
4171,82703,Mr. Peabody & Sherman,36.56,6.728,2217
4172,27431,Il gatto a nove code,14.932,6.728,375
4173,8967,The Tree of Life,16.418,6.7,2878
4174,554241,Playing with Fire,23.656,6.727,622
4175,345887,The Equalizer 2,109.851,6.7,4810
4176,11904,Young Sherlock Holmes,15.235,6.727,558
4177,763329,Red Rocket,15.297,6.726,340
4178,44683,Tinker Bell and the Great Fairy Rescue,32.356,6.726,857
4179,22798,Whip It,18.177,6.726,981
4180,667869,La vita davanti a sé,13.895,6.725,526
4181,509598,Mr. Jones,13.57,6.724,328
4182,294254,Maze Runner: The Scorch Trials,73.193,6.724,9746
4183,209263,Enough Said,16.823,6.724,769
4184,46195,Rio,62.102,6.724,6260
4185,13971,Wild Child,25.68,6.724,1769
4186,13640,Superman: Doomsday,23.484,6.724,575
4187,956,Mission: Impossible III,52.694,6.724,6281
4188,38199,Unthinkable,19.241,6.723,1072
4189,12233,Oliver & Company,33.454,6.723,1454
4190,9749,Fletch,15.044,6.725,607
4191,353571,Tallulah,13.872,6.722,684
4192,48415,Benvenuti al sud,11.369,6.722,1733
4193,15854,Kung Fu Panda: Secrets of the Furious Five,22.261,6.722,386
4194,11448,Mighty Aphrodite,17.594,6.722,601
4195,591,The Da Vinci Code,48.418,6.722,8736
4196,116979,Chained,16.445,6.7,417
4197,107846,Escape Plan,40.956,6.721,4840
4198,11780,Rob Roy,12.675,6.721,568
4199,9781,Detroit Rock City,15.596,6.721,375
4200,9781,Detroit Rock City,15.596,6.721,375
4201,9538,Scanners,25.946,6.7,1071
4202,8699,Anchorman: The Legend of Ron Burgundy,24.921,6.721,3871
4203,6312,Le Pacte des loups,27.789,6.721,1382
4204,4587,Mermaids,18.949,6.721,458
4205,298,Ocean's Thirteen,28.062,6.721,5915
4206,7229,Tais-toi !,14.612,6.7,738
4207,4517,Elizabeth: The Golden Age,23.471,6.719,1140
4208,591273,Fear Street: 1994,41.741,6.7,2071
4209,568091,Fractured,27.169,6.718,2267
4210,474335,Uncle Drew,25.246,6.718,512
4211,12626,Broadcast News,12.825,6.718,362
4212,5175,Rush Hour 2,50.066,6.718,3735
4213,806368,The Son,28.268,6.71,316
4214,517839,Gräns,14.454,6.717,738
4215,394684,Que Dios nos perdone,13.594,6.717,403
4216,13312,À l'intérieur,20.338,6.717,747
4217,11009,Saturday Night Fever,32.674,6.7,1761
4218,7985,Penelope,14.874,6.719,1314
4219,11622,Blast from the Past,30.61,6.716,972
4220,1875,Fantômas contre Scotland Yard,9.71,6.716,467
4221,493551,Operation Finale,19.359,6.715,894
4222,14522,Black Beauty,18.441,6.7,319
4223,8736,Dikkenek,13.615,6.715,636
4224,522931,Hitman's Wife's Bodyguard,45.517,6.714,2001
4225,200505,Draft Day,17.602,6.718,851
4226,11185,"See No Evil, Hear No Evil",18.08,6.714,883
4227,9960,Lord of the Flies,15.886,6.7,472
4228,313922,Green Room,29.506,6.715,2494
4229,35554,Cado dalle nubi,9.905,6.713,1567
4230,10591,The Girl Next Door,45.299,6.713,3227
4231,4978,An American Tail,23.768,6.712,1228
4232,605,The Matrix Revolutions,45.648,6.713,9236
4233,1001865,Scrooge: A Christmas Carol,43.493,6.712,368
4234,848058,Cerdita,55.965,6.712,476
4235,498402,Aline,11.04,6.712,309
4236,337167,Fifty Shades Freed,122.48,6.712,7578
4237,283350,Before We Go,11.658,6.712,1688
4238,278236,X+Y,16.306,6.712,511
4239,517116,Haunt,25.209,6.714,1063
4240,316152,Free State of Jones,15.331,6.711,1372
4241,29917,Exam,26.616,6.711,1876
4242,760741,Beast,71.238,6.706,1322
4243,736769,They Cloned Tyrone,22.251,6.71,400
4244,463858,Première année,9.905,6.71,649
4245,334522,Alone in Berlin,14.72,6.7,354
4246,504562,Motherless Brooklyn,16.926,6.709,1327
4247,13676,The Little Mermaid: Ariel's Beginning,2.189,6.709,942
4248,12508,Rock Star,19.734,6.709,680
4249,4912,Confessions of a Dangerous Mind,13.268,6.709,1048
4250,3784,Frankie and Johnny,15.206,6.709,493
4251,310,Bruce Almighty,46.511,6.709,10093
4252,401200,Kursk,26.935,6.7,527
4253,392044,Murder on the Orient Express,57.968,6.709,9340
4254,236751,Heaven Is for Real,32.27,6.708,711
4255,39513,Paul,38.243,6.708,5351
4256,15762,Night of the Creeps,16.495,6.708,444
4257,13155,Return to Oz,18.161,6.706,957
4258,9819,Marvin's Room,13.993,6.708,552
4259,772,Home Alone 2: Lost in New York,109.407,6.708,8762
4260,772,Home Alone 2: Lost in New York,109.407,6.708,8762
4261,55420,Another Earth,19.945,6.707,1503
4262,53957,La matassa,7.558,6.707,456
4263,3989,Team America: World Police,17.777,6.707,1705
4264,790142,The Royal Treatment,14.829,6.706,720
4265,523773,Little Italy,24.688,6.7,591
4266,273153,La Belle Saison,34.204,6.706,313
4267,16241,The Boys from Brazil,15.517,6.706,349
4268,12246,Монгол,20.811,6.706,565
4269,5255,The Polar Express,98.649,6.706,5754
4270,515195,Yesterday,20.991,6.704,3661
4271,455980,Tag,25.533,6.705,2903
4272,284303,"Ich seh, Ich seh",16.272,6.705,1461
4273,28176,Tucker: The Man and His Dream,16.673,6.705,334
4274,10510,Miracle on 34th Street,28.165,6.705,915
4275,1552,Parenthood,19.302,6.705,576
4276,340101,Their Finest,8.696,6.704,380
4277,21683,Batman: Mystery of the Batwoman,25.925,6.704,351
4278,10744,The Cooler,8.845,6.704,313
4279,65291,Green Lantern: Emerald Knights,17.424,6.703,464
4280,458594,Peppermint,74.118,6.702,1907
4281,402529,All Eyez on Me,18.433,6.702,1115
4282,276844,The Little Death,12.08,6.702,439
4283,13448,Angels & Demons,50.274,6.702,6408
4284,11371,The Score,19.783,6.702,1500
4285,10675,Frantic,19.53,6.7,920
4286,338953,Fantastic Beasts: The Secrets of Dumbledore,91.876,6.7,3911
4287,46655,Le Petit Baigneur,19.213,6.701,318
4288,36897,ポケットモンスター ミュウツー! 我ハココニ在リ MEWTWO SAGA,15.661,6.701,360
4289,347866,Hot Summer Nights,16.124,6.7,679
4290,328425,The Gift,16.854,6.7,3028
4291,28609,ドラゴンボールＺ オラの悟飯をかえせッ!!,35.527,6.7,491
4292,11880,Dog Soldiers,23.1,6.7,774
4293,943,Lethal Weapon 3,29.449,6.699,2665
4294,790,The Fog,34.416,6.7,1384
4295,760161,Orphan: First Kill,51.949,6.699,1873
4296,646385,Scream,102.352,6.699,2870
4297,578701,Those Who Wish Me Dead,34.735,6.699,1407
4298,529106,Майор Гром: Чумной Доктор,25.456,6.699,534
4299,62630,The Devil's Double,13.148,6.699,522
4300,649609,Renfield,47.569,6.698,1134
4301,760747,I onde dager,20.486,6.7,489
4302,438799,Overlord,29.478,6.697,2643
4303,10731,The Client,22.584,6.697,1025
4304,8872,Wayne's World,26.916,6.697,2047
4305,4108,The Transporter,34.211,6.697,4960
4306,381719,Peter Rabbit,30.707,6.696,1659
4307,46146,Trolljegeren,27.536,6.7,1453
4308,24803,Julie & Julia,20.242,6.696,1962
4309,12227,White Fang,24.732,6.696,553
4310,9558,King of New York,17.25,6.702,575
4311,2001,We Own the Night,15.04,6.696,1252
4312,484510,Trolls Holiday,48.731,6.695,446
4313,359983,The Lion Guard: Return of the Roar,21.371,6.7,1213
4314,339419,Loving,15.767,6.695,874
4315,8065,21,27.893,6.695,4362
4316,353070,Going in Style,27.208,6.694,2592
4317,14553,Stealing Beauty,17.611,6.695,516
4318,763285,Ambulance,50.684,6.693,1772
4319,11022,Narc,17.218,6.693,467
4320,3573,Emma,21.601,6.688,550
4321,1930,The Amazing Spider-Man,64.111,6.693,16471
4322,494974,Red Joan,17.074,6.692,336
4323,236737,Ocho apellidos vascos,14.235,6.7,590
4324,34942,Balto III: Wings of Change,14.463,6.692,307
4325,16367,Kinky Boots,14.207,6.692,313
4326,10585,Child's Play,62.11,6.692,2702
4327,9739,Demolition Man,38.135,6.691,3369
4328,1364,Lucía y el sexo,26.953,6.692,494
4329,950,Ice Age: The Meltdown,62.019,6.692,9159
4330,435126,Perfectos desconocidos,14.445,6.691,606
4331,375183,A Family Man,19.255,6.7,470
4332,336882,Bølgen,27.02,6.689,1196
4333,17332,The Soloist,12.671,6.7,724
4334,7012,The Day After,18.346,6.691,341
4335,800158,The Killer,292.856,6.679,876
4336,250235,Tutta colpa di Freud,8.154,6.69,988
4337,12599,劇場版ポケットモンスター 幻のポケモン ルギア爆誕,30.46,6.69,790
4338,11455,Up in Smoke,12.306,6.69,510
4339,882598,Smile,58.476,6.689,2448
4340,542830,Nous finirons ensemble,11.858,6.688,668
4341,452773,Tadeo Jones 2: El secreto del rey Midas,28.14,6.688,370
4342,280217,The Lego Movie 2: The Second Part,35.839,6.688,1993
4343,11235,Local Hero,11.265,6.692,310
4344,2016,Indigènes,14.481,6.688,344
4345,75900,My Week with Marilyn,14.172,6.687,1217
4346,8271,Disturbia,30.509,6.687,3294
4347,454527,Benedetta,22.801,6.687,876
4348,418879,The Current War,30.523,6.7,983
4349,39514,RED,56.402,6.686,6337
4350,9659,Mad Max,34.495,6.686,3947
4351,4349,The Kingdom,20.654,6.688,1494
4352,635731,Pig,23.452,6.685,1155
4353,505948,I Am Mother,25.024,6.686,2366
4354,406994,Better Watch Out,21.112,6.685,1356
4355,185567,Zulu,17.842,6.7,457
4356,44251,ドラゴンボールＺ 危険なふたり！超戦士はねむれない,39.237,6.685,604
4357,27585,Rabbit Hole,14.143,6.685,547
4358,9044,Tristan & Isolde,20.349,6.685,753
4359,8328,Step Up 2: The Streets,31.993,6.7,2173
4360,8328,Step Up 2: The Streets,31.993,6.7,2173
4361,34204,Return to Halloweentown,16.36,6.684,581
4362,11838,呪怨,27.038,6.7,710
4363,11130,The Princess Diaries 2: Royal Engagement,38.259,6.684,3043
4364,768,From Hell,18.638,6.684,2604
4365,56812,Balada triste de trompeta,11.269,6.683,387
4366,13691,Piglet's Big Movie,19.731,6.683,326
4367,2669,The Bounty,21.65,6.7,468
4368,736526,Troll,93.909,6.682,1528
4369,135397,Jurassic World,60.799,6.683,19532
4370,13763,Purple Rain,17.581,6.682,333
4371,11542,Altered States,13.923,6.682,579
4372,2675,Signs,25.259,6.683,5201
4373,1140066,Paradise,18.554,6.7,408
4374,223485,Slow West,18.662,6.7,914
4375,15674,Sabrina the Teenage Witch,9.812,6.681,306
4376,9726,A Good Year,19.137,6.681,1380
4377,150,48 Hrs.,24.951,6.681,1331
4378,511322,The Good Liar,25.097,6.679,1027
4379,484641,Anna,42.575,6.68,2435
4380,450465,Glass,56.977,6.68,7872
4381,36568,Paulie,15.149,6.68,409
4382,9869,Patriot Games,22.948,6.68,1465
4383,8669,Charlie Bartlett,14.414,6.68,580
4384,873126,Il mio nome è vendetta,41.654,6.679,547
4385,347026,A United Kingdom,11.194,6.679,486
4386,50546,Just Go with It,58.525,6.679,5326
4387,46332,Des hommes et des dieux,17.198,6.679,335
4388,1909,Don Juan DeMarco,18.475,6.679,688
4389,615667,Ma Rainey's Black Bottom,14.457,6.678,1084
4390,401513,Притяжение,36.854,6.678,739
4391,13820,Repo Man,16.286,6.7,533
4392,13804,Fast & Furious,8.753,6.7,6768
4393,11322,Public Enemies,33.25,6.678,4167
4394,10729,Quick Change,27.131,6.7,321
4395,3021,1408,26.932,6.678,4071
4396,2290,Jakob the Liar,14.017,6.678,346
4397,619297,Sweet Girl,36.712,6.677,1100
4398,335977,Indiana Jones and the Dial of Destiny,219.954,6.677,2075
4399,787,Mr. & Mrs. Smith,50.398,6.677,9664
4400,9519,Chopper,12.65,6.676,321
4401,8880,Che: Part Two,16.505,6.676,579
4402,7191,Cloverfield,41.995,6.676,6598
4403,616651,Stillwater,29.462,6.675,1050
4404,373571,Godzilla: King of the Monsters,96.05,6.675,5545
4405,9489,You've Got Mail,28.053,6.678,3014
4406,833339,Speak No Evil,26.569,6.674,445
4407,599845,L'Immortale,17.146,6.674,445
4408,262391,Qu'est-ce qu'on a fait au Bon Dieu ?,18.342,6.674,3274
4409,10072,A Nightmare on Elm Street 3: Dream Warriors,14.689,6.7,1588
4410,1597,Meet the Parents,33.737,6.674,5561
4411,1389,Out of Sight,32.934,6.674,1140
4412,618162,The Harder They Fall,24.68,6.671,953
4413,75802,Hysteria,15.53,6.673,761
4414,1624,Liar Liar,39.059,6.673,5213
4415,81440,"Good Luck Charlie, It's Christmas!",15.595,6.672,391
4416,10316,The Ides of March,15.845,6.672,2279
4417,9297,Monster House,37.134,6.672,3680
4418,8265,Bienvenue chez les Ch'tis,21.278,6.671,2294
4419,2161,Fantastic Voyage,15.907,6.671,395
4420,1887,Marie Antoinette,24.958,6.671,2505
4421,499701,Dora and the Lost City of Gold,48.891,6.67,1590
4422,471474,Batman: Gotham by Gaslight,25.985,6.67,650
4423,190880,"Les Garçons et Guillaume, à table !",8.643,6.7,625
4424,72432,Puncture,14.411,6.67,359
4425,13851,Batman: Gotham Knight,25.99,6.67,614
4426,7453,The Hitchhiker's Guide to the Galaxy,27.136,6.67,3614
4427,619,The Bodyguard,32.786,6.67,2704
4428,64328,The Muppets,26.76,6.669,1448
4429,14370,Real Genius,15.78,6.668,385
4430,91586,Insidious: Chapter 2,37.348,6.668,3981
4431,52274,Los ojos de Julia,16.422,6.671,735
4432,48138,Unknown,34.866,6.668,3612
4433,11302,Bananas,16.038,6.668,667
4434,10999,Commando,33.845,6.668,2556
4435,256274,"As Above, So Below",34.658,6.667,3159
4436,170687,The Boxtrolls,26.587,6.667,1568
4437,1487,Hellboy,40.362,6.667,6442
4438,97,Tron,29.044,6.668,2095
4439,632357,The Unholy,36.055,6.7,2003
4440,571891,ミュウツーの逆襲 EVOLUTION,33.61,6.666,474
4441,11959,UHF,19.527,6.666,302
4442,325789,The Infiltrator,18.517,6.665,1563
4443,74513,Forces spéciales,26.171,6.678,510
4444,14197,My Sassy Girl,9.566,6.665,336
4445,10201,Yes Man,29.611,6.665,6389
4446,9336,Police Academy,36.534,6.665,2442
4447,416186,Le Redoutable,12.395,6.664,327
4448,136799,Trolls,111.627,6.665,3349
4449,46420,The Loved Ones,14.574,6.664,690
4450,1788,Footloose,32.804,6.663,1847
4451,1635,The Island,51.514,6.664,5020
4452,597891,Kate,21.958,6.663,1336
4453,87492,Foxcatcher,22.063,6.662,2151
4454,37645,L'Immortel,25.411,6.663,1120
4455,11601,Stir of Echoes,22.389,6.663,1102
4456,9079,Dying Young,13.957,6.663,416
4457,1911,The 13th Warrior,25.943,6.663,1672
4458,287,Bull Durham,20.149,6.663,517
